playerId
1630462
203932
1628988
1630174
1630598
76504
1627672
1628932
1631100
100949
202692
1630197
1627936
76673
203458
1733
201143
947
201516
1628277
297
1630578
203826
204320
2405
1629599
2760
203083
2738
1905
1889
101106
1629614
203952
1629014
201881
1712
203076
1630162
1628878
1629481
1629717
203382
600014
1630559
203085
202340
1630386
1630245
1628922
1628389
1884
100342
2732
203463
1631097
1627732
1112
204335
100263
202687
201933
1631104
1626246
1626246
1626171
203992
202711
1629626
1630538
1719
2564
921
203078
202954
1630527
1629634
1627742
1627668
1629488
201896
1628280
203398
1628279
201572
1628971
1628981
1631121
1627854
433
1627741
2
1630595
1631216
1628997
1629661
1626166
1629629
1630560
201496
201499
200665
1627747
2546
2406
1626224
100356
1628990
101112
1629646
891
1630454
1497
203833
1630150
204323
1629002
203823
2547
1628449
1629185
1630537
101108
1631128
1631132
1626174
456
1629643
1629604
203468
203991
17
1629632
1628998
203469
1630175
1629012
1630557
202709
202664
1627675
204325
1630101
100073
1630625
107
1627745
203081
1627814
1628422
1630389
1626156
1629655
202658
1628464
201568
76017
101122
201980
1627863
1629610
203967
1629647
1629636
2032
1628021
1631223
1630558
202722
1628368
1629028
1627761
1629631
201599
100639
1629001
1629731
204324
1627749
100396
209
1626153
202326
201942
201942
1630166
23
203471
1628372
1627756
157
101114
202324
1627884
201565
1628401
1630217
1631089
1626164
1630170
1628984
201886
203473
1628890
100940
1630459
1630096
1628415
1717
201571
470
1627734
1122
1628378
1628978
1627827
203926
203110
1629234
1630613
1629130
1628407
2730
203939
2548
1629685
1630700
1628410
203399
203901
1882
1631083
203416
202683
204365
202339
201569
1629672
202734
203095
1630596
1629496
1630267
77376
1628402
1626163
1628373
1630532
1627832
1627788
1628931
1629216
202066
1629726
203914
1627780
1629018
201588
1627777
2222
786
203507
203922
779
1629048
201609
201609
202330
1629684
1628960
1630535
165
101124
1628977
1629566
203084
1628385
202355
1629312
1630529
73
1630193
1629067
1630171
204330
1628392
1630543
1630198
1629676
1630191
202397
78318
1627826
201056
1631095
1631133
1629498
1630702
1631093
1630183
203109
1630256
203960
1631222
1627774
1627751
1628973
1631105
1630224
1630552
1629667
1630188
1630591
1631114
1627750
2749
1630547
203516
201935
201949
1630164
1460
1629630
203210
2407
1628991
1629020
1629714
1628386
1629633
101127
202662
467
2202
1715
201580
1629750
1629637
1627759
1629669
1631119
1628369
201145
204
117
201952
100382
203924
1630526
203087
1631110
1630579
979
711
1629491
1628975
204319
202710
200755
201149
1629111
76353
203925
204060
203954
1628381
1629723
202322
202685
1628371
1630228
1627673
203903
1629162
1629670
1629673
1628886
1630631
101181
1630528
1630581
1630182
1628404
1628367
1629006
1626196
2746
1630563
2747
201950
1630550
1627823
1629308
1627700
203944
203200
1626159
203994
1627674
1626157
252
1629478
100404
202695
203825
1631099
1628966
1629103
1629640
203482
1626162
1628909
1628276
202689
1629134
1631113
1629026
203484
203145
2030
1630231
1630556
201142
708
1628989
1628995
201567
2755
1450
1629645
788
1626172
203920
203114
204329
1628915
78404
1630165
1629681
1630184
202691
204001
201911
1628929
77905
1629065
203937
2594
1628398
200768
202681
1630438
1629644
200746
1885
1630205
1630163
202362
1629013
204038
1449
77685
1626204
100682
1628374
203406
2571
2544
1628882
100915
100003
202633
1629022
1629022
1628366
101150
1629652
1629029
1628379
1628436
2557
2575
1630644
77142
1630201
1631103
1627763
1627736
1628370
1938
1938
76195
201188
948
202694
202694
203935
1629497
1629546
201596
1630699
76016
76631
1628365
202693
899
1631109
1627737
1628963
1630222
203486
1629680
1630346
76385
203090
1631108
1628467
1629622
202632
1630446
262
203487
76444
714
1629008
2072
1628969
1710
201144
1628455
203488
1628970
1629011
1628964
1628881
1628420
1626149
1627669
1629021
2050
1629650
1630541
2590
1628539
1628899
1626167
1630230
1631019
1629483
1629642
204333
203827
101126
1630233
1629567
1629675
202357
203457
1629651
2555
1629638
1630208
201587
1629651
1630185
203999
1631107
202696
1631263
203014
1626181
1630167
1630534
203824
1628384
1628384
1628384
1630209
1630168
1629052
901
203490
1631172
1631094
1627783
1626192
1631116
201976
121
1630172
201988
202331
200794
1718
1630194
1630202
1628408
200782
1629023
1630173
1631031
1629656
2047
200765
1740
203526
951
203822
203493
202704
1629617
78310
1631009
1888
2210
1626158
894
201937
203029
1629628
1630181
203496
109
305
1629057
201577
1622
76176
1629641
166
1626220
201579
200752
203497
1629060
1630957
201566
1630240
1629477
1630180
1630573
1628244
1630241
1630583
1630149
1630567
1630253
200671
1629635
1628400
201586
203552
203894
1631101
1628983
1629003
1631022
2203
406
1890
100072
203035
203400
1630219
76726
2470
203524
200674
1629482
203915
892
1626169
201939
950
1628425
1883
203500
959
2031
100720
1629004
100721
1628282
201480
1629605
201959
100412
1629659
100646
1631106
1627752
1630099
1629479
1629611
1629056
100101
203082
187
345
1626179
201152
203648
1630177
1628418
100234
203026
1627676
1495
203501
202250
100076
204456
203933
202699
203107
1472
2225
203503
1628470
1503
1629027
1630200
1630544
1629682
1630570
2772
203504
1626168
1630530
202684
1628972
1629660
1629639
1630169
1630178
2199
1631102
1626145
1628962
2617
1630586
1628927
203506
1713
77167
1628427
1631117
1887
1453
1628976
202083
203115
1626161
1365
1630214
100419
1629139
1628380
203897
2216
1630192
1630533
1629627
